source_passage_id,docx_file,source_document_id,paragraph_index,style,text,review_status,image_verified
SP-01362,enklave-salido.docx,,1362,Normal,"Johan Frederick Schildt, Oppermeester di Boven-Pagger tambang;",researcher_docx,not_checked
SP-01363,enklave-salido.docx,,1363,Normal,"Gedion Schats, Jongen Chirurgijn atau ahli bedah muda/asisten ahli bedah;",researcher_docx,not_checked
SP-01364,enklave-salido.docx,,1364,Normal,"Gabriel Helbort, pembantu gudang;",researcher_docx,not_checked
SP-01365,enklave-salido.docx,,1365,Normal,Coppens per transport [...],researcher_docx,not_checked
SP-01366,enklave-salido.docx,,1366,Normal,"Jürgen Darbilo, Oppersteijger;",researcher_docx,not_checked
SP-01367,enklave-salido.docx,,1367,Normal,"Michiel Guntjer, jabatan yang sama;",researcher_docx,not_checked
SP-01368,enklave-salido.docx,,1368,Normal,"Hans Remer, jabatan yang sama;",researcher_docx,not_checked
SP-01369,enklave-salido.docx,,1369,Normal,"Pieter Schaffer, jabatan yang sama;",researcher_docx,not_checked
SP-01370,enklave-salido.docx,,1370,Normal,"Hans Jürgen Lange, jabatan yang sama;",researcher_docx,not_checked
SP-01371,enklave-salido.docx,,1371,Normal,Christian Streijt.,researcher_docx,not_checked
SP-01372,enklave-salido.docx,,1372,Normal,Pada akhir kelompok tercatat:,researcher_docx,not_checked
SP-01373,enklave-salido.docx,,1373,Normal,12 orang,researcher_docx,not_checked
SP-01374,enklave-salido.docx,,1374,Normal,"Namun, dalam fragmen ini hanya tampak enam nama. Karena terdapat subtotal “6 coppen per transport” pada awal halaman, pembacaan paling masuk akal adalah:",researcher_docx,not_checked
SP-01375,enklave-salido.docx,,1375,Normal,6 orang dari halaman sebelumnya + 6 orang pada fragmen ini = 12 orang.,researcher_docx,not_checked
SP-01376,enklave-salido.docx,,1376,Normal,"Jadi, 12 coppen kemungkinan merupakan total kumulatif dua bagian daftar, bukan jumlah enam nama yang baru terlihat.",researcher_docx,not_checked
SP-01377,enklave-salido.docx,,1377,Normal,Pekerja tambang,researcher_docx,not_checked
SP-01378,enklave-salido.docx,,1378,Normal,Jacob Egler;,researcher_docx,not_checked
SP-01379,enklave-salido.docx,,1379,Normal,Andries Etter;,researcher_docx,not_checked
SP-01380,enklave-salido.docx,,1380,Normal,Gabriel Gieber;,researcher_docx,not_checked
SP-01381,enklave-salido.docx,,1381,Normal,Christoffel Crentsigh;,researcher_docx,not_checked
SP-01382,enklave-salido.docx,,1382,Normal,Hendrick Smidt;,researcher_docx,not_checked
SP-01383,enklave-salido.docx,,1383,Normal,Pieter Mercker;,researcher_docx,not_checked
SP-01384,enklave-salido.docx,,1384,Normal,Jürgen Caphaardt;,researcher_docx,not_checked
SP-01385,enklave-salido.docx,,1385,Normal,Hans Ciliax Keller;,researcher_docx,not_checked
SP-01386,enklave-salido.docx,,1386,Normal,Christoffel Hinckel;,researcher_docx,not_checked
SP-01387,enklave-salido.docx,,1387,Normal,Michel Wiesner;,researcher_docx,not_checked
SP-01388,enklave-salido.docx,,1388,Normal,Jürgen Wiesner;,researcher_docx,not_checked
SP-01389,enklave-salido.docx,,1389,Normal,Philip Jacob Bretsnijder;,researcher_docx,not_checked
SP-01390,enklave-salido.docx,,1390,Normal,Roelof Coelosse;,researcher_docx,not_checked
SP-01391,enklave-salido.docx,,1391,Normal,Hendrick Carl Ecker;,researcher_docx,not_checked
SP-01392,enklave-salido.docx,,1392,Normal,Hendrick Weijmer;,researcher_docx,not_checked
SP-01393,enklave-salido.docx,,1393,Normal,Pieter Rockman.,researcher_docx,not_checked
SP-01394,enklave-salido.docx,,1394,Normal,Jumlah:,researcher_docx,not_checked
SP-01395,enklave-salido.docx,,1395,Normal,16 orang pekerja tambang,researcher_docx,not_checked
SP-01396,enklave-salido.docx,,1396,Normal,Jumlah tersebut konsisten dengan enam belas nama yang tercantum.,researcher_docx,not_checked
SP-01397,enklave-salido.docx,,1397,Normal,Pekerja keterampilan,researcher_docx,not_checked
SP-01398,enklave-salido.docx,,1398,Normal,"Dirck Gerritse, kepala pandai besi;",researcher_docx,not_checked
SP-01399,enklave-salido.docx,,1399,Normal,"Emant Willemse, pandai besi;",researcher_docx,not_checked
SP-01400,enklave-salido.docx,,1400,Normal,"Tobias Claessen, pandai besi;",researcher_docx,not_checked
SP-01401,enklave-salido.docx,,1401,Normal,"Harmen Jansen, pandai besi;",researcher_docx,not_checked
SP-01402,enklave-salido.docx,,1402,Normal,"Barent Viltman, pandai besi;",researcher_docx,not_checked
SP-01403,enklave-salido.docx,,1403,Normal,"Crijn Jansen, tukang kayu;",researcher_docx,not_checked
SP-01404,enklave-salido.docx,,1404,Normal,"Maurits Stevensen, pembuat kereta;",researcher_docx,not_checked
SP-01405,enklave-salido.docx,,1405,Normal,"Michel Rademaecker, pembuat kereta.",researcher_docx,not_checked
SP-01406,enklave-salido.docx,,1406,Normal,Jumlah:,researcher_docx,not_checked
SP-01407,enklave-salido.docx,,1407,Normal,8 orang,researcher_docx,not_checked
SP-01408,enklave-salido.docx,,1408,Normal,"Kata d:o berarti dito, yaitu “jabatan yang sama dengan yang disebutkan sebelumnya”.",researcher_docx,not_checked
SP-01409,enklave-salido.docx,,1409,Normal,Dengan demikian:,researcher_docx,not_checked
SP-01410,enklave-salido.docx,,1410,Normal,Emant Willemse sampai Barent Viltman kemungkinan berjabatan sebagai pandai besi;,researcher_docx,not_checked
SP-01411,enklave-salido.docx,,1411,Normal,"Michel Rademaecker berjabatan sama dengan Maurits Stevensen, yaitu pembuat kereta.",researcher_docx,not_checked
SP-01412,enklave-salido.docx,,1412,Normal,"Jürgen Stolts, kusir atau pengemudi kereta;",researcher_docx,not_checked
SP-01413,enklave-salido.docx,,1413,Normal,"Hans Joost Watsenburg, jabatan yang sama;",researcher_docx,not_checked
SP-01414,enklave-salido.docx,,1414,Normal,"Willem Strelant, prajurit berkuda;",researcher_docx,not_checked
SP-01415,enklave-salido.docx,,1415,Normal,"Caspar Broethagen, jabatan yang sama;",researcher_docx,not_checked
SP-01416,enklave-salido.docx,,1416,Normal,"David Willemse, petugas perawatan orang sakit atau pengelola rumah sakit;",researcher_docx,not_checked
SP-01417,enklave-salido.docx,,1417,Normal,"Sijmon Jacobsen, tukang kayu pribumi.",researcher_docx,not_checked
SP-01418,enklave-salido.docx,,1418,Normal,Jumlah:,researcher_docx,not_checked
SP-01419,enklave-salido.docx,,1419,Normal,6 orang,researcher_docx,not_checked
SP-01420,enklave-salido.docx,,1420,Normal,Istilah jabatan,researcher_docx,not_checked
SP-01421,enklave-salido.docx,,1421,Normal,"Voerman: kusir, pengemudi kereta, atau pengangkut dengan kendaraan dan hewan.",researcher_docx,not_checked
SP-01422,enklave-salido.docx,,1422,Normal,Ruijter: prajurit berkuda.,researcher_docx,not_checked
SP-01423,enklave-salido.docx,,1423,Normal,Sieckenvader: petugas yang mengurus orang sakit dan pengelolaan sehari-hari rumah sakit. Jabatan ini bukan dokter.,researcher_docx,not_checked
SP-01424,enklave-salido.docx,,1424,Normal,Inlands timmerman: tukang kayu pribum,researcher_docx,not_checked
SP-01425,enklave-salido.docx,,1425,Normal,eks mencatat:,researcher_docx,not_checked
SP-01426,enklave-salido.docx,,1426,Normal,42 coppen samen per transport,researcher_docx,not_checked
SP-01427,enklave-salido.docx,,1427,Normal,Terjemahannya:,researcher_docx,not_checked
SP-01428,enklave-salido.docx,,1428,Normal,Jumlah sementara yang dipindahkan: 42 orang.,researcher_docx,not_checked
SP-01429,enklave-salido.docx,,1429,Normal,Angka tersebut dapat direkonstruksi dengan hati-hati sebagai berikut:,researcher_docx,not_checked
SP-01430,enklave-salido.docx,,1430,Normal,subtotal dari halaman sebelumnya: 6 orang;,researcher_docx,not_checked
SP-01431,enklave-salido.docx,,1431,Normal,kelompok Oppersteijgers yang tampak pada halaman ini: 6 orang;,researcher_docx,not_checked
SP-01432,enklave-salido.docx,,1432,Normal,pekerja tambang: 16 orang;,researcher_docx,not_checked
SP-01433,enklave-salido.docx,,1433,Normal,pekerja keterampilan: 8 orang;,researcher_docx,not_checked
SP-01434,enklave-salido.docx,,1434,Normal,"transportasi, kavaleri, rumah sakit, dan tukang kayu: 6 orang.",researcher_docx,not_checked
SP-01435,enklave-salido.docx,,1435,Normal,Jumlahnya:,researcher_docx,not_checked
SP-01436,enklave-salido.docx,,1436,Normal,6 + 6 + 16 + 8 + 6 = 42 orang,researcher_docx,not_checked
SP-01437,enklave-salido.docx,,1437,Normal,"Dengan demikian, angka 42 coppen konsisten jika subtotal enam orang dari halaman sebelumnya dimasukkan.",researcher_docx,not_checked
SP-01439,enklave-salido.docx,,1439,Normal,Orang Eropa yang dijatuhi hukuman atau pembuangan,researcher_docx,not_checked
SP-01440,enklave-salido.docx,,1440,Normal,Jan de Baar;,researcher_docx,not_checked
SP-01441,enklave-salido.docx,,1441,Normal,Coenraed Pietersen;,researcher_docx,not_checked
SP-01442,enklave-salido.docx,,1442,Normal,Claes Croon.,researcher_docx,not_checked
SP-01443,enklave-salido.docx,,1443,Normal,Jumlah:,researcher_docx,not_checked
SP-01444,enklave-salido.docx,,1444,Normal,3 orang,researcher_docx,not_checked
SP-01445,enklave-salido.docx,,1445,Normal,"Kata banditen dalam administrasi kolonial tidak harus berarti “bandit” dalam pengertian perampok. Istilah ini dapat menunjuk kepada orang yang dijatuhi hukuman pembuangan, pengasingan, atau kerja paksa. Karena itu, padanan yang lebih aman adalah:",researcher_docx,not_checked
SP-01446,enklave-salido.docx,,1446,Normal,orang-orang Eropa yang dijatuhi hukuman atau dibuang.,researcher_docx,not_checked
SP-01448,enklave-salido.docx,,1448,Normal,"Ditambahkan pula para pegawai Kompeni yang tiba dari Batavia pada tanggal 29 Desember 1681, yaitu:",researcher_docx,not_checked
SP-01449,enklave-salido.docx,,1449,Normal,"Johan Pleijtner, Marckscheijder;",researcher_docx,not_checked
SP-01450,enklave-salido.docx,,1450,Normal,"Johan Willem Vogel, Assaijeur;",researcher_docx,not_checked
SP-01451,enklave-salido.docx,,1451,Normal,"Elias Hesse, Berghschrijver.",researcher_docx,not_checked
SP-01452,enklave-salido.docx,,1452,Normal,Jumlah:,researcher_docx,not_checked
SP-01453,enklave-salido.docx,,1453,Normal,3 orang,researcher_docx,not_checked
SP-01454,enklave-salido.docx,,1454,Normal,Jumlah keseluruhan:,researcher_docx,not_checked
SP-01455,enklave-salido.docx,,1455,Normal,48 orang,researcher_docx,not_checked
SP-01456,enklave-salido.docx,,1456,Normal,Pemeriksaan jumlah,researcher_docx,not_checked
SP-01457,enklave-salido.docx,,1457,Normal,subtotal personel: 42 orang;,researcher_docx,not_checked
SP-01458,enklave-salido.docx,,1458,Normal,orang Eropa yang dijatuhi hukuman: 3 orang;,researcher_docx,not_checked
SP-01459,enklave-salido.docx,,1459,Normal,pegawai baru dari Batavia: 3 orang.,researcher_docx,not_checked
SP-01460,enklave-salido.docx,,1460,Normal,Jumlahnya:,researcher_docx,not_checked
SP-01461,enklave-salido.docx,,1461,Normal,42 + 3 + 3 = 48 orang,researcher_docx,not_checked
SP-01462,enklave-salido.docx,,1462,Normal,"Jadi, total 48 coppen in ’t geheel konsisten.",researcher_docx,not_checked
SP-01463,enklave-salido.docx,,1463,Normal,"Di Beneden-Pagger Tambang terdapat 150 budak laki-laki, terdiri atas:",researcher_docx,not_checked
SP-01464,enklave-salido.docx,,1464,Normal,8 mandoor;,researcher_docx,not_checked
SP-01465,enklave-salido.docx,,1465,Normal,1 voorslager;,researcher_docx,not_checked
SP-01466,enklave-salido.docx,,1466,Normal,121 budak laki-laki dewasa;,researcher_docx,not_checked
SP-01467,enklave-salido.docx,,1467,Normal,6 anak laki-laki kecil yang belum sepenuhnya dewasa;,researcher_docx,not_checked
SP-01468,enklave-salido.docx,,1468,Normal,4 anak laki-laki yang memperoleh uang makan;,researcher_docx,not_checked
SP-01469,enklave-salido.docx,,1469,Normal,7 grasjongens di Sillida;,researcher_docx,not_checked
SP-01470,enklave-salido.docx,,1470,Normal,3 penduduk pribumi yang dijatuhi hukuman.,researcher_docx,not_checked
SP-01471,enklave-salido.docx,,1471,Normal,Jumlahnya:,researcher_docx,not_checked
SP-01472,enklave-salido.docx,,1472,Normal,8 + 1 + 121 + 6 + 4 + 7 + 3 = 150 orang,researcher_docx,not_checked
SP-01473,enklave-salido.docx,,1473,Normal,Budak perempuan dan anak-anak,researcher_docx,not_checked
SP-01474,enklave-salido.docx,,1474,Normal,Hasil ekstraksi berbunyi:,researcher_docx,not_checked
SP-01475,enklave-salido.docx,,1475,Normal,"94 coppen slavinnen, namentlijck:",researcher_docx,not_checked
SP-01476,enklave-salido.docx,,1476,Normal,"3 mandoressen
68 volwassen slavinnen
4 kinderen soo kostgelt genieten
9 kinderen, soo meijsjes als jongens, sonder kostgelt",researcher_docx,not_checked
SP-01477,enklave-salido.docx,,1477,Normal,94 coppen als voren,researcher_docx,not_checked
SP-01478,enklave-salido.docx,,1478,Normal,Masalah tekstual,researcher_docx,not_checked
SP-01479,enklave-salido.docx,,1479,Normal,"Jika angka terakhir benar-benar 9, jumlahnya hanya:",researcher_docx,not_checked
SP-01480,enklave-salido.docx,,1480,Normal,3 + 68 + 4 + 9 = 84 orang,researcher_docx,not_checked
SP-01481,enklave-salido.docx,,1481,Normal,Padahal teks dua kali menyatakan total:,researcher_docx,not_checked
SP-01482,enklave-salido.docx,,1482,Normal,94 orang,researcher_docx,not_checked
SP-01483,enklave-salido.docx,,1483,Normal,"Dalam salinan inventaris sebelumnya yang Anda berikan, bagian paralelnya terbaca:",researcher_docx,not_checked
SP-01484,enklave-salido.docx,,1484,Normal,"19 kinderen, soo meijsjens als jongens, sonder kostgelt",researcher_docx,not_checked
SP-01485,enklave-salido.docx,,1485,Normal,"Jika angkanya 19, jumlahnya menjadi:",researcher_docx,not_checked
SP-01486,enklave-salido.docx,,1486,Normal,3 + 68 + 4 + 19 = 94 orang,researcher_docx,not_checked
SP-01487,enklave-salido.docx,,1487,Normal,"Dengan demikian, bacaan yang sangat mungkin adalah:",researcher_docx,not_checked
SP-01488,enklave-salido.docx,,1488,Normal,19 kinderen,researcher_docx,not_checked
SP-01489,enklave-salido.docx,,1489,Normal,bukan:,researcher_docx,not_checked
SP-01490,enklave-salido.docx,,1490,Normal,9 kinderen,researcher_docx,not_checked
SP-01491,enklave-salido.docx,,1491,Normal,"Namun, koreksi tersebut tetap harus ditandai sebagai bacaan berdasarkan salinan paralel, bukan diubah diam-diam.",researcher_docx,not_checked
SP-01492,enklave-salido.docx,,1492,Normal,Terjemahan yang diperbaiki,researcher_docx,not_checked
SP-01493,enklave-salido.docx,,1493,Normal,"Terdapat 94 budak perempuan beserta anak-anak yang dikelompokkan bersama mereka, yaitu:",researcher_docx,not_checked
SP-01494,enklave-salido.docx,,1494,Normal,3 mandores perempuan;,researcher_docx,not_checked
SP-01495,enklave-salido.docx,,1495,Normal,68 budak perempuan dewasa;,researcher_docx,not_checked
SP-01496,enklave-salido.docx,,1496,Normal,4 anak yang memperoleh uang makan;,researcher_docx,not_checked
SP-01497,enklave-salido.docx,,1497,Normal,"19 anak, baik anak perempuan maupun anak laki-laki, tanpa uang makan.",researcher_docx,not_checked
SP-01498,enklave-salido.docx,,1498,Normal,Jumlah:,researcher_docx,not_checked
SP-01499,enklave-salido.docx,,1499,Normal,3 + 68 + 4 + 19 = 94 orang,researcher_docx,not_checked
SP-01502,enklave-salido.docx,,1502,Normal,Teks berbunyi:,researcher_docx,not_checked
SP-01503,enklave-salido.docx,,1503,Normal,"244 coppen, soo slaven als slavinnen",researcher_docx,not_checked
SP-01504,enklave-salido.docx,,1504,Normal,Terjemahannya:,researcher_docx,not_checked
SP-01505,enklave-salido.docx,,1505,Normal,"244 orang, terdiri atas budak laki-laki serta budak perempuan dan anak-anak yang dikelompokkan bersama mereka.",researcher_docx,not_checked
SP-01506,enklave-salido.docx,,1506,Normal,Perhitungannya:,researcher_docx,not_checked
SP-01507,enklave-salido.docx,,1507,Normal,kelompok budak laki-laki: 150 orang;,researcher_docx,not_checked
SP-01508,enklave-salido.docx,,1508,Normal,kelompok budak perempuan dan anak-anak: 94 orang.,researcher_docx,not_checked
SP-01509,enklave-salido.docx,,1509,Normal,Jumlah:,researcher_docx,not_checked
SP-01510,enklave-salido.docx,,1510,Normal,150 + 94 = 244 orang,researcher_docx,not_checked
SP-01511,enklave-salido.docx,,1511,Normal,Di bawahnya tertulis:,researcher_docx,not_checked
SP-01512,enklave-salido.docx,,1512,Normal,"Dibuat di Tambang Emas Sillida, pada tanggal 6 Januari 1682.",researcher_docx,not_checked
SP-01513,enklave-salido.docx,,1513,Normal,Ditandatangani:,researcher_docx,not_checked
SP-01514,enklave-salido.docx,,1514,Normal,"Elias Hesse, Berghschrijver.",researcher_docx,not_checked
